reivewId,content,image,star
0,저렴한 가격에 너무나 맛있게 백반 먹었습니다. 강력 추천입니닷,https://lh5.googleusercontent.com/p/AF1QipN9Mtyp9C-PGk2Q0kYIShZKHIPhB_r4YqiDHgyZ=w750-h563-p-k-no,5
0,정말 맛있는 반찬 집 밥처럼 맛있게 먹었어요,https://lh5.googleusercontent.com/p/AF1QipN9Mtyp9C-PGk2Q0kYIShZKHIPhB_r4YqiDHgyZ=w750-h563-p-k-no,5
0,가끔 가족들과 가는 집인데 가격은 조금비싼편이지만 깔끔하고 한우를 먹는다는것에 항상만족하는 편이며 추천해드리고 싶은곳입니다.,https://lh5.googleusercontent.com/p/AF1QipN9Mtyp9C-PGk2Q0kYIShZKHIPhB_r4YqiDHgyZ=w750-h563-p-k-no,5
0,"반찬을 직접해서 김치, 갖김치 등 맛있네요.",https://lh5.googleusercontent.com/p/AF1QipN9Mtyp9C-PGk2Q0kYIShZKHIPhB_r4YqiDHgyZ=w750-h563-p-k-no,5
0,너무친절하고맛있어요,https://lh5.googleusercontent.com/p/AF1QipN9Mtyp9C-PGk2Q0kYIShZKHIPhB_r4YqiDHgyZ=w750-h563-p-k-no,5
1,"인천의 유명한 평양냉면 전문점이다.
일단 물냉면 육수를 한모금 들이키니 육수의 향이 적당히 진하고 간이 좋다.
내입맛엔 너무 슴슴한거 보단 이게 적당하고 좋다.…",https://lh5.googleusercontent.com/p/AF1QipOZXEISio9WHS9ZV9No48CCBoilMnAm_fFYpO4Q=w375-h281-p-k-no,5
1,서울도심 평랭맛집까지 오기 힘든 인천거주자들을 위한 훌륭한 대안. 육수는 부천삼도~을지로우래옥의 중간쯤.  지역가게 치고는 가격이 상당히 높은 편이라 놀람.,https://lh5.googleusercontent.com/p/AF1QipMJweyBCyEOTfp6zpfWb81LxHE2z_tlBYEUCr0u=w375-h281-p-k-no,3
1,"물 냉면 육수맛이 다른 평양냉면집의 맛과 달라서 좋았습니다.

식초?겨자?넣지않고 먹는것을 추천 합니다.…",https://lh5.googleusercontent.com/p/AF1QipPNrNVNlFsNZaYzm2qU19hkeouVrV5P9zv2zw_L=w375-h281-p-k-no,4
1,"평냉은 집집마다 맛이 다르기에 어디가 베스트라 말하기 뭐한면이 있다.
그리고 이집도 맛있다.
냉면 이외의 메뉴들도 수준급",https://lh5.googleusercontent.com/p/AF1QipM8q-Yt7kGrXY5zb9F8yWElmAOixSYkMFEDbvIm=w375-h281-p-k-no,4
1,"염도는 좀 있지만 깔끔한 육수의 냉면. 면과 삮여 슴슴한 맛이 된다. 다만, 깔끔한 맛에 비례해 육향은 좀 부족한 편이다. 순면으로도 판매하는데, 100% 순면치고는 너무 탱탱했다.",https://lh5.googleusercontent.com/p/AF1QipNKbFdTmaBlRLeHyCn_BQxyZl34tMCIUJxcfEjS=w750-h563-p-k-no,4
2,"가성비 갑이다. 한우미역국, 김치찌개, 계란말이, 햄 등 모든게 무한리필.
가게가 무척작다.
24시간 운영. 주차는 바로 길건너편 공영주차장 1시간 무료.",https://lh5.googleusercontent.com/p/AF1QipM2fLl15csc6s2h9cDRup9J2dcnGuk_dKf_HNT3=w375-h281-p-k-no,5
2,"무한리필 김치찌게 미역국 주 메뉴에 11가지 반찬을 내어 놓는 백반집.

그리고 길건너 공영주차장 주차 요금을 서비스해 준다.…",https://lh5.googleusercontent.com/p/AF1QipM2fLl15csc6s2h9cDRup9J2dcnGuk_dKf_HNT3=w375-h281-p-k-no,3
2,맛-딱 집밥입니다 재활용은 절대 안하는듯 손님식탁 치우는것보니 재활용은 절대없을듯 양-모든것이 더 먹을수 있기에  충분합니다  서비스-아주머니들이 친절하고 깔끔합니다 시설-깨끗하나 손님이 많아 비좁습니다 집밥이 그리울때가면 좋을듯 9000원이 다소 비싼듯하나 음식과 서비스에  만족합니다 2308,https://lh5.googleusercontent.com/p/AF1QipPL-h7CvueEbe4Mg_mEaCkkIS1yktPBYLOhm3LZ=w375-h563-p-k-no,5
2,"정말 집밥이네요^^
직원분들 잦은 리필에도 친절하시고..
셀프 김치찌개와 미역국 역시 무한리필의 편견을 깨주네요🤗
매우 만족하구요~~ 오늘 잡곡밥을 먹었는데 흰쌀밥도 주시면 안될까요 🤣🤣…",https://lh5.googleusercontent.com/p/AF1QipOyQfUCIhm_7oS_nAi1ccd6ewsphWJJumafgUB8=w375-h281-p-k-no,5
2,9살 우리 아들도 너무 좋아하는 이곳! 반찬 전부 너무 맛남. 무한리필이라고 싸구려 쓰시는 법 없고 심지어 햄 조차도 좋은 햄 쓰시는 걸로 느껴짐. 맛나지 않은 게 거의 없음. 일주일에 몇 번씩 가는데 김치찌개는 특히 너무 맛남.,https://lh5.googleusercontent.com/p/AF1QipOyQfUCIhm_7oS_nAi1ccd6ewsphWJJumafgUB8=w375-h281-p-k-no,5
3,"맛있는 육개장 집이라고
부장님이 데려가 주셨어요~…",https://lh5.googleusercontent.com/p/AF1QipMA_SggneKR3ynT6n84tKgs-pKIrc8JylOTWjIc=w375-h563-p-k-no,3
3,"인천송도의 30년전통 육개장집입니다^^
얼큰하고 진한맛이 일품이에요
유명인이 많이 방문한 맛집이였네요 ㅋㅋ…",https://lh5.googleusercontent.com/p/AF1QipM5IOmYPNhrRyqjMVJU9uaeYSXAIxf0uUl5Sf-z=w375-h281-p-k-no,5
3,"육개장 맛은 괜찮은데 밥은 늘 떡밥으로 주시더라구요~ 오늘은 이모님께 밥이 넘 떡밥이고 오래된 밥 같다하니 다른 밥으로 주셨는데 그또한...
둘이 갔는데 1개만 바꿔주시고...언잖아 건더기만 건져 먹고 나왔어요 응대하는 서비스는 빵점이네요",https://lh5.googleusercontent.com/p/AF1QipMM1tGAkjf0E4e4t7vtEPpoaZvSwNUFcuHQyZ3e=w375-h563-p-k-no,2
3,"유개장  파많고  고기도  많이 들음
국물맛은  오래 끓인드 구수함
가격이 비쌈.고기가  많이 들어  갈비탕 처럼  가격은  비슷한듯
유명인이 많이 다녀가고 주차장도  넓음",https://lh5.googleusercontent.com/p/AF1QipMM1tGAkjf0E4e4t7vtEPpoaZvSwNUFcuHQyZ3e=w375-h563-p-k-no,3
3,"일단 육개장 메뉴가 맵기 강도선택이 없어서

먹다가 너무매워서 진짜 땀을 뻘뻘흘림…",https://lh5.googleusercontent.com/p/AF1QipPmz8ySrXCrU_CITwK39TWcxdv9lCWANbmwknQk=w750-h563-p-k-no,1
5,"재료가 신선하고 맛있어요
나중에 날치알 볶음밥 먹었는데
진짜 꿀맛이예요~…",https://lh5.googleusercontent.com/p/AF1QipOGIIJuGbWbYmVap6yN2omExY0RBMd8g6YOpIZn=w375-h281-p-k-no,5
5,쭈꾸미떡볶이라고 해야 메뉴가 맞을 만큼 흔히 아는 떡볶이 맛에 쭈꾸미들어간 맛..계란찜도 뻑뻑하고 된장찌개도 실망..미역냉국은 정체가 뭔지...모르겠네요.,https://lh5.googleusercontent.com/p/AF1QipPG2PoKfJD30sEZ6Y-Gn-dH7PPdqIDStoQlZhnM=w375-h281-p-k-no,3
5,"무난한 쭈꾸미집
고객 응대 속도가 좋고 맛도 좋았다
하지만 특별하게 맛있다 보다는 이곳저곳 먹을 수 있는 무난한 맛이었음에 아쉬움이 가득했다",https://lh5.googleusercontent.com/p/AF1QipPirizYWCfQs2Nofx8LeEEKDbeFR9AZQt6AtYG7=w375-h281-p-k-no,3
5,"알바분이 친절하고 음식도 맛있었어요.
쭈꾸미가 제철이라고 해서 먹으러 왔는데 예전보다 양이 적은건지 사이즈가 작아진건지.. 조금아쉽",https://lh5.googleusercontent.com/p/AF1QipNEuhAJuRNR829Sbr-i1BENxoG8Vs7GIPiFbSX7=w375-h563-p-k-no,5
5,"맛있어요
이조합이 괜찮을까 싶으면서 알려주시는대로 먹었는데 맛있었습니다. 연구를많이해서 소스와 날치알조합을 추천하시는 구나 하는 생각이 들었어요. 매장에는 다양햐 연령대가 있었지만 좀 젊은 분위기 였구요. 삼삼오오 소소하긴 하나 회식장소로는 적합하지 않은 듯 합니다. 좌석은 모두 개방형이라 좀 시끄럽습니다.",https://lh5.googleusercontent.com/p/AF1QipP5nvWdEciLo3KrukSGzge_J6Kmfw0vAkmI1Cwa=w375-h281-p-k-no,4
6,"우판등심 믿고 먹으러 가는 곳이죠~
고기도 너무 맛있었고 친절하신 직원분들께서 맛있게 구워주셔서 너무 잘 먹었어요.소면도 맛있고 볶음밥도 아주 맛있었어요~^^",https://lh5.googleusercontent.com/p/AF1QipNiI-3eObmD5Vv2Ws5lBuCT4dPiko2sz5t3O3cg=w375-h281-p-k-no,5
6,"고기 질이 좋고 맛있어요. 열무국수는 시원하고 얼큰한게 소고기의 느끼함을 잡아줘서 좋았어요.
깍두기 볶음밥은 그저 그렇긴한데 나쁘진 안아요.
파절이는 파가 매워서 잘 안먹게되더라구요 그거 말곤
또 갈 의향 있어요.",https://lh5.googleusercontent.com/p/AF1QipP98Q1Y_jYzUNI17r4Fbv22pswsoJmeeE7sYEXo=w375-h281-p-k-no,5
6,"고기는 맛있고 이모님들은 친절하시고, 평일 점심인데도 손님들이 많은 이유가 있는 듯. 전문가들이 구워서 더 맛있는 것일 수도. 나갈 때 3+1 쿠폰 두 장을 더 받았으니 또 가야겠네",https://lh5.googleusercontent.com/p/AF1QipNMKciHiGUIA7QqGA8FGwVUjHGLrunY44NTIXjg=w750-h563-p-k-no,5
6,"송도유원지 생등심 찐 맛집입니다.
아실만한 분들은 다 아시는 음식점입니다.…",https://lh5.googleusercontent.com/p/AF1QipPsIZl2VaJCixbXTKuHq_iHbe5Q4M-fDTFMTTeK=w375-h281-p-k-no,5
6,"아는 형님 소개로 방문해 본곳.
오래된 맛집이라고 하는데 인정할만함
소고기 등심을 고기 위주로 먹는다면 싸게 먹을 수 있음 고기는 상당히 부드럽기도 하지만 5인분 시켰는데 2인분정도는 질긴 부분이 있었음 좀 복불복이 있는듯",https://lh5.googleusercontent.com/p/AF1QipP0qymsFeR2DDfMT4PqLZ0ry5JB9EJOYiuQNy9i=w375-h281-p-k-no,4
7,"생선조림과 생선구이(우럭과 박대) 그리고 동그랑땡도 먹었는데 ㅎ 생맥주까지..  맛있게 먹었어요.
친절하시고 매장도 깨끗했답니다.",https://lh5.googleusercontent.com/p/AF1QipNwod_5YK_n15hfmrunaFqqdkdZ-MshlG2Lmnw7=w375-h281-p-k-no,4
7,"우대갈비와 청국장이 맛있는 전동집. 우대갈비는 몽탄을 벤치마크한듯  하다. 소스는 생와사비와 매쉬포테이토,  피쉬소스가 나온다. 초벌해서 나오고,  고기는 손질과 굽기 모두 해주신다. 동그랑땡도 술안주로 좋고,  박대와 우럭구이도 바삭하게 잘 구워나온다. 청국장에 밥을 말아 끓여 나오는 술밥도 안주삼아 먹기 좋다,",https://lh5.googleusercontent.com/p/AF1QipPcgzUkcir3Hr-cZNy3X3fJFzL-6YJF7a4tS71F=w375-h281-p-k-no,4
7,"고기도 너무 맛있고 동그랑땡도 맛있어요
가족 모임 하기 좋아요",https://lh5.googleusercontent.com/p/AF1QipME62h-p_sg7w8ZpnyagrXbkubmgCnwDAyLxwc6=w375-h563-p-k-no,5
7,주차시설도 좀 불편했으며 소문에 비하면 음식  맛은 별로 였습니다. 그리고 위치도  그랬고요.,https://lh5.googleusercontent.com/p/AF1QipME62h-p_sg7w8ZpnyagrXbkubmgCnwDAyLxwc6=w375-h563-p-k-no,4
7,"정말 오래간만에 방문했는데 아주 만족스럽게 먹었어요.
생선조림과 동그랑땡의 조합은 항상 옳죠",https://lh5.googleusercontent.com/p/AF1QipPT3lLtL4ncrl98V5fMANrA3TkL-_V7JPSbc36j=w375-h563-p-k-no,5
8,양대창 과 볶음밥은 맛있는데 양무침과 염통구이는 기대이하 육회는 너무 양이 적어요 가성비가 떨어지네요 고급스럽지도 안아요 2208,https://lh5.googleusercontent.com/p/AF1QipPOkUggBVC1pqexinL693xCNqrKp3CTc03DKdxQ=w375-h281-p-k-no,3
8,"양대창좋아하시는 분이라면 꼭 한번 먹어봐야해요.
정말 맛있는 곳!!!
볶음밥과 육회의맛도 최고였다는~^^",https://lh5.googleusercontent.com/p/AF1QipN2gID48CoGoMHHxFbkWZsffwBoRin7yEAF9Nqz=w375-h281-p-k-no,5
8,"16년된 송도 최고의 맛집
양대창 여기보다 맛있는 곳 없는 듯
등심 갈비도 맛나고..…",https://lh5.googleusercontent.com/p/AF1QipNMHeRDIxyaSNicVNZCayU3tIB6tuIhO-dxNtw8=w375-h281-p-k-no,5
8,"양대창 맛집.
가격이 좀 있어서 자주는 못오지만, 정말 맛있습니다.
세트매뉴도 있고, 주류도 다양하고, 서비스도 좋아요.",https://lh5.googleusercontent.com/p/AF1QipM6susj2vWHRSOZVpceYCWF8Y6ohhfN5ieS27RE=w750-h563-p-k-no,4
8,가격대비 서비스는 그닥. 양대창은 맛있어요.,https://lh5.googleusercontent.com/p/AF1QipNtdmwbrp4uxQuiiElwhz1icyw5rva8vBpMbkaQ=w375-h563-p-k-no,2
9,연수구에서는 꽤 유명한 보리밥집! 1인13000원이고 야채가먹고싶고 건강한 음식이먹고싶을때 가는곳! 가면 친절하고 즐겁게 맞아주시고 보리숭늉을 내주시는데 고소하니 아주맛이있다. 닭도 맛있고 녹두전 도토리묵 청국장 그리고 메인 보리밥까지 간이 세지않아서 건강해지는맛이다. 주차가 매우매우매우 불편하고 골목에있어서 차는 근처 넓은 주차장이용하심을 권해드려요. 포장도가능하고 생각날때마다 가끔가서 먹는곳!,https://lh5.googleusercontent.com/p/AF1QipMI8MoyZy1hdCfs2FBuTy59FLRjLx7t8P6kQCiq=w375-h281-p-k-no,5
9,"연수구 동춘동 건강밥상집 보릿고개,사장님이하 직원들 넘 친절하시고 음식역시 보리밥,들깨 닭백숙,비빔나물7가지,강된장,청국장찌게,동치미,열무김치,글구 각종쌈 등 이것모두 1인 1만4천냥...*예약안되구요,주차장 불편..점심때엔 줄서고 번호표..ㅎㅎ기둘림..피하시길..
건강집밥 묵을려면 강추!!가성비 오키!!~~♡♡*아참 여기 동일메뉴 보리밥정식 1가지임.",https://lh5.googleusercontent.com/p/AF1QipPlbKUe4tlFOFF591VNuoqy1pVkygHtRXQOUEA9=w375-h281-p-k-no,4
9,토욜인 어제 연수동 병원 내원했다가 딱 점심시간쯤이라 밥 간단히 먹기로 해서 검색했는데 차로2분거리에 유명한곳이 있더라고요. 다이어트 중이라 샐러드만 먹고있는중이라 외식메뉴가 한정적인데 딱! 였어요~…,https://lh5.googleusercontent.com/p/AF1QipNq1DeLnBmRZYFQGyqk4XsbCz0Sjr_j_I9Hcd0Y=w375-h281-p-k-no,4
9,"내가 가본 보리밥중에 대한민국 최고!
1만4천원정식인데 한3만원 짜리 같음",https://lh5.googleusercontent.com/p/AF1QipPDaWeMHtelABvmm5pqhS_eyKjrzV47E1HqI-Mq=w375-h563-p-k-no,5
9,반찬도 푸짐하고 정말 맛있어요😆…,https://lh5.googleusercontent.com/p/AF1QipN1NvzeRa3tzETnTNA4MUyzSs5aQRgXsuZzTjoY=w750-h563-p-k-no,5
