reivewId,content,image,star
0,기본 누룽지탕 주문하면 정말 바로바로 나옵니다. 가격대도 높지않아서 근처에 살면서 저녁만 한끼 딱 먹으러 오는 주민분들이 많습니다. 그런 분들에게는 별다섯개…,https://lh5.googleusercontent.com/p/AF1QipOeAgDBBeoP4AMIWMeYSyP8IO7yVx4z70-kqCML=w375-h281-p-k-no,4
0,누룽지가 눅눅해지지않게 바로 누룽지위에 탕을 부어줘요. 용암처럼 끓는 뚝배기가 좀 무서운데 생각보다 음식이 생각보다 안뜨거워욬ㅋㅋ 탕수육도 먹었는데 맛있었어요. 주차하기도 편해요. 밑반찬도 맛있고 어르신들이 많았습니다.,https://lh5.googleusercontent.com/p/AF1QipNbshqmDkPE33WxF2SEfM5DBlM2YvMxlXKPKcNe=w375-h563-p-k-no,4
0,"우연히 방문했었는데여
해물누룽탕 대박입니다~~…",https://lh5.googleusercontent.com/p/AF1QipNrVJ_QjwV7c-tiSKWLdX2QVgswixHzu-oeiIbZ=w375-h281-p-k-no,5
0,맛은 글쎄요? 그냥 무난한 정도? 음식점 크기는 크고 손님도 많았다! 한식도 아니고 중식도 아닌 애매모  했고 누룽지탕이 일인분씩 주문한다는것도 특이했다! 전복 2개가 위에드러감 가격은 만원이 띈다! 해물 파전은 두께가 농담이 아니고 오징어가 특히 안에 많이 들어가서 맛은 있었음! 찍어먹는 장맛이 쫌 너무 평이해서 쪼끔 더 찐한 맛의 소스도 괜찮을듯? 다시 생각이 날 음식? 글쎄요...,https://lh5.googleusercontent.com/p/AF1QipNrVJ_QjwV7c-tiSKWLdX2QVgswixHzu-oeiIbZ=w375-h281-p-k-no,3
0,"해물누룽지탕
전주돌솥밥
찾쌀탕수육…",https://lh5.googleusercontent.com/p/AF1QipOqlRF3fSnj2u5QOk9OUCc-CmHzOYtDR7M0Pvzh=w375-h281-p-k-no,4
1,"백숙, 전, 막국수를 시켰다. 서빙하시는 분들이 상당히 매너가 있었어 처음부터 이미지가 좋았다.
우선 나온 막국수는 직접 비벼주셨는데 새콤달콤 정말 맛이 있었고, 전은 조금 잘 부서지긴 했으나 맛은 좋았다.
백숙은 누룽지토종닭은 시켰는데 원래 질긴 토종닭이 부드러웠다. 가슴살도 퍽퍽하지 않고 좋았다. 누룽지죽도 맛이 있었다.…",https://lh5.googleusercontent.com/p/AF1QipN8SOpbVHlu5YrUix_d0oXNcmI9LqpuLEWSZ5P7=w375-h281-p-k-no,4
1,"여러번 다녀온 곳이라서 맛 있는건 알고, 사람 많은것도 잘 알죠. 대기 안 하시려면 일찍 가셔야 합니다. 11시반에 들어갔는데 자리가 반이상은 차 있었고, 나올 때는 대기줄이 있어서 일찍 오길 잘 했다 했어요. 음식맛은 변함이 없는데 양이 좀 줄어든 느낌이었어요.",https://lh5.googleusercontent.com/p/AF1QipN8SOpbVHlu5YrUix_d0oXNcmI9LqpuLEWSZ5P7=w375-h281-p-k-no,5
1,누룽지탕 은 먹다보니 밑부분이 질기고 막국수는 건면인듯하네요 면이부서지는 느낌 서빙은 반말하듯하네요 식상했어요,https://lh5.googleusercontent.com/p/AF1QipNGYwHY2QqmR0L2eSzh-zLyhJQ2qPTUOvm29aCe=w375-h563-p-k-no,2
1,"능이 오리백숙과 해물파전  맛있게 먹고왔답니다
주차공간이 여유로워서 이용하기 좋아요",https://lh5.googleusercontent.com/p/AF1QipOuYssQ5LHWZvjiBwqoBkHh-Gh6cUkyYEEA-OTD=w375-h281-p-k-no,3
1,"오리 백숙과 죽, 김치 깍두기.. 능이버섯도 괜찮았고.. 암튼 전반적으로 맛도 좋고 양도 훌륭합니다. 양이 충분해서 파전을 못시켰습니다. 손님들과 같이 가서 너무 맛있게 잘 먹었어요.",https://lh5.googleusercontent.com/p/AF1QipOuYssQ5LHWZvjiBwqoBkHh-Gh6cUkyYEEA-OTD=w375-h281-p-k-no,5
2,"ㄹㅇ맛집 채끝살이랑 후식으로 코다리비빔냉면 드세요
추천합니다…",https://lh5.googleusercontent.com/p/AF1QipOvlbIklCIdoHq3Dr1zswUTMQoVDok0AlgxG00j=w375-h281-p-k-no,5
2,"돼지갈비를 먹었는데 고기가 부드럽고 양념이 잘 비어있어서 맛있네요. 같은 아주 적당해서 먹기에 딱 좋습니다. 밑반찬도 아주 딱 좋네요.
무쇠밥과 된장찌개도 시켜서 먹었는데 괜찮습니다. 주차장이 널찍하여 주차하기에도 좋고, 바로 옆에 카페도 있어서 식사 후 커피나 차를 마시기도 좋습니다.
직원분들도 친절하시네요.",https://lh5.googleusercontent.com/p/AF1QipNG_3Hj0vBvlLH80zG5-i9EVe0TYEaW0lRjX3z3=w375-h281-p-k-no,4
2,"시설청결 사람은 많있으나 웨이팅은 없었어요. 고기잘라주는 이모님 친절했고 반찬 리필도 해주셨어요. 음식 깔끔했고 고기도 부드럽고 맛있었네요. 음식은 로봇이 서빙했어요. 생일이면 매장전에  생일노래가나오더라구요. 미역국밥상을 차려주더라구요.
어르신생일때 가사 가족잔치해도 괜찮겠어요.
후식으로나온 냉면도 제 입맛엔 딱 좋았어요. 양도 푸짐했어요.",https://lh5.googleusercontent.com/p/AF1QipNrUnUSG1Kp1Mlq7UIQf5Qtaf6urCF4KC8LShs=w375-h563-p-k-no,5
2,채소류 반찬이 많고 신선해서 좋았어요. 돼지갈비 별 기대 안 했는데 참 맛있었어요. 근데 행사를 하는지 좀 시끄럽고 정신없더라고요.,https://lh5.googleusercontent.com/p/AF1QipN8hmZCMsMqYxucsHi0AwXj4nkDIjlBSaCqoVs6=w375-h563-p-k-no,5
2,고기는 맛있는 편이지만 맛에 비해 비싸고 고기 구워주셨던 분이 좀 불친절하고 성의없게 구워주셨습니다. 여러 테이블 보느라 바빠서 그랬겠지만 직접 구워 먹는게 좋았을 것 같네요. 돈 내고 안좋은 기분을 얻어왔네요. 다시 안갈듯 합니다.,https://lh5.googleusercontent.com/p/AF1QipMefPyB3bsIqFsmGNwC8PK5K8AWnnsYlcUmczrZ=w375-h563-p-k-no,2
3,"백일기념으로 가족과 식사를했습니다
친절하고 음식도맛있었습니다.
성인 9명 아이2명 기준 코스및 고기추가로 약 105만원가량 나왔구
상품권 구매해서 결제하고 차액은 이음카드사용해서 최대한 절약했습니다",https://lh5.googleusercontent.com/p/AF1QipO_M_Kkv68BDbrzP0d54e3LObzEYbhro-6ksvTl=w375-h563-p-k-no,5
3,어머님 생신이라 방문했어요. 한정식 좋아하셔서 왔는데 상차림도 잘나오고 여사님들 정말 친절하시네요. 어머님이 좋아하셨어요 한정식코스로 1인 6만원 정도였고 7살 아이는 따로 추가 안하고 공기밥도 서비스로 주셨네요 처음에 회로 시작하여 3번정도 상차림이 나옵니다 음식도 신선하고 맛있어요 다음에 또 행사날 방문하겠습니다.,https://lh5.googleusercontent.com/p/AF1QipNq-MC9iFPdCnsiADMRRD-_lW5tm1BmLfDeBHUy=w750-h563-p-k-no,5
3,"생일이어서 가족식사했는데 생일상을 따로 차려줘서 정말 기분이 좋았어요
미역국도 맛있었구요 서빙해주시는 직원분이 매우 친절했습니다
음식도 정갈하고 맛있었습니다",https://lh5.googleusercontent.com/p/AF1QipNq-MC9iFPdCnsiADMRRD-_lW5tm1BmLfDeBHUy=w750-h563-p-k-no,5
3,"사진을 많이 찍지못해서 아쉽네요 ㅜ
음식도 깔끔하고 맛도 최고였어요 ❤
이모님들도 친절하시고…",https://lh5.googleusercontent.com/p/AF1QipPFOLnbAj1fyFBU2230shinAqQnRUqm2NIQO1Ec=w375-h563-p-k-no,5
3,"전체적으로 좋았던 곳 사진은 조명이 약간아쉬웠지만ㅠㅠ
동생 생일이라서 기념으로 갔는데 생일상까지 준비해주셔서 진짜 감동이었고 센스쩔었닼ㅋㅋ 그만큼 가격이 나간다는 거 생각하고 갈 것!
근데 대접받고 싶은 느낌이면 추천!!",https://lh5.googleusercontent.com/p/AF1QipPz65gAvv_D-UFxLxssoxqkoaYliFCkCDGgHeqO=w375-h281-p-k-no,4
4,"점심 불고기정식 좋아요
룸은 예약해야가능합니다
1층주차공간 넉넉합니다",https://lh5.googleusercontent.com/p/AF1QipMAJkDKooXWQjRBZCOuD1RYrZwehAn0MW1Is5Op=w375-h281-p-k-no,3
4,어머니랑 세트메뉴 시커먹었는데 반찬도 다양하게 많이 나오고 양념 불고기도 너무 달지 않고 어른들 드시기에도 적당하고 깔끔하니 맛있어요,https://lh5.googleusercontent.com/p/AF1QipOy8unnuZmV12Jv3MxbmQ5RxXUdFfJsxPuVQF_j=w750-h563-p-k-no,5
4,공간이 잘 구획되어 있어 식사하기 편안하네요~ 음식맛도 좋고 직원분들이 친절하셔서 기분좋게 먹고 왔네요^^,https://lh5.googleusercontent.com/p/AF1QipOy8unnuZmV12Jv3MxbmQ5RxXUdFfJsxPuVQF_j=w750-h563-p-k-no,4
